unique_id,indicator_id,name,measure,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,measure_unit,year,indicator_name,location,season
227512,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,104.0,Clinton and Chelsea (CD4),2011,2011-01-01,2.9,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Clinton and Chelsea (CD4),
227540,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,308.0,Crown Heights and Prospect Heights (CD8),2011,2011-01-01,2.0,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Crown Heights and Prospect Heights (CD8),
227526,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,206.0,Belmont and East Tremont (CD6),2011,2011-01-01,2.2,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Belmont and East Tremont (CD6),
227558,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,408.0,Hillcrest and Fresh Meadows (CD8),2011,2011-01-01,1.9,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Hillcrest and Fresh Meadows (CD8),
227515,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,107.0,Upper West Side (CD7),2011,2011-01-01,2.7,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Upper West Side (CD7),
227564,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,414.0,Rockaway and Broad Channel (CD14),2011,2011-01-01,1.5,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Rockaway and Broad Channel (CD14),
227527,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,207.0,Kingsbridge Heights and Bedford (CD7),2011,2011-01-01,2.2,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Kingsbridge Heights and Bedford (CD7),
227539,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,307.0,Sunset Park (CD7),2011,2011-01-01,2.1,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Sunset Park (CD7),
227546,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,314.0,Flatbush and Midwood (CD14),2011,2011-01-01,2.1,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Flatbush and Midwood (CD14),
227557,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,407.0,Flushing and Whitestone (CD7),2011,2011-01-01,1.9,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Flushing and Whitestone (CD7),
227521,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,201.0,Mott Haven and Melrose (CD1),2011,2011-01-01,2.2,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Mott Haven and Melrose (CD1),
227534,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,302.0,Fort Greene and Brooklyn Heights (CD2),2011,2011-01-01,2.3,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Fort Greene and Brooklyn Heights (CD2),
227510,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,102.0,Greenwich Village and Soho (CD2),2011,2011-01-01,2.6,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Greenwich Village and Soho (CD2),
227565,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,501.0,St. George and Stapleton (CD1),2011,2011-01-01,1.8,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,St. George and Stapleton (CD1),
227522,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,202.0,Hunts Point and Longwood (CD2),2011,2011-01-01,2.1,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Hunts Point and Longwood (CD2),
227533,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,301.0,Greenpoint and Williamsburg (CD1),2011,2011-01-01,2.2,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Greenpoint and Williamsburg (CD1),
227551,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,401.0,Long Island City and Astoria (CD1),2011,2011-01-01,2.2,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Long Island City and Astoria (CD1),
227509,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,CD,101.0,Financial District (CD1),2011,2011-01-01,2.5,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Financial District (CD1),
799828,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,207.0,East Flatbush - Flatbush,2014,2014-01-01,1.6,âµg/m3,2014,Outdoor Air Toxics - Formaldehyde,East Flatbush - Flatbush,
799839,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,307.0,Gramercy Park - Murray Hill,2014,2014-01-01,1.7,âµg/m3,2014,Outdoor Air Toxics - Formaldehyde,Gramercy Park - Murray Hill,
130747,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,208.0,Canarsie - Flatlands,2005,2005-01-01,2.8,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Canarsie - Flatlands,
130758,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,308.0,Greenwich Village - SoHo,2005,2005-01-01,4.0,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Greenwich Village - SoHo,
130757,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,307.0,Gramercy Park - Murray Hill,2005,2005-01-01,5.3,âµg/m3,2005,Outdoor Air Toxics - Formaldehyde,Gramercy Park - Murray Hill,
315663,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,308.0,Greenwich Village - SoHo,2011,2011-01-01,2.6,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Greenwich Village - SoHo,
799863,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Borough,1.0,Bronx,2014,2014-01-01,1.6,âµg/m3,2014,Outdoor Air Toxics - Formaldehyde,Bronx,
315662,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,307.0,Gramercy Park - Murray Hill,2011,2011-01-01,2.8,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Gramercy Park - Murray Hill,
799849,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,407.0,Southwest Queens,2014,2014-01-01,1.3,âµg/m3,2014,Outdoor Air Toxics - Formaldehyde,Southwest Queens,
799829,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,208.0,Canarsie - Flatlands,2014,2014-01-01,1.5,âµg/m3,2014,Outdoor Air Toxics - Formaldehyde,Canarsie - Flatlands,
315673,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,UHF42,408.0,Jamaica,2011,2011-01-01,1.9,âµg/m3,2011,Outdoor Air Toxics - Formaldehyde,Jamaica,
