unique_id,indicator_id,name,measure,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,measure_unit,year,indicator_name,location,season
816810,643,Annual vehicle miles traveled,Million miles,CD,103.0,Lower East Side and Chinatown (CD3),2010,2010-01-01,129.3,per square mile,2010,Annual vehicle miles traveled,Lower East Side and Chinatown (CD3),
154600,643,Annual vehicle miles traveled,Million miles,CD,317.0,East Flatbush (CD17),2005,2005-01-01,99.0,per square mile,2005,Annual vehicle miles traveled,East Flatbush (CD17),
154587,643,Annual vehicle miles traveled,Million miles,CD,304.0,Bushwick (CD4),2005,2005-01-01,36.7,per square mile,2005,Annual vehicle miles traveled,Bushwick (CD4),
154574,643,Annual vehicle miles traveled,Million miles,CD,203.0,Morrisania and Crotona (CD3),2005,2005-01-01,35.9,per square mile,2005,Annual vehicle miles traveled,Morrisania and Crotona (CD3),
151636,643,Annual vehicle miles traveled,Million miles,UHF42,207.0,East Flatbush - Flatbush,2005,2005-01-01,74.8,per square mile,2005,Annual vehicle miles traveled,East Flatbush - Flatbush,
154580,643,Annual vehicle miles traveled,Million miles,CD,209.0,Parkchester and Soundview (CD9),2005,2005-01-01,54.8,per square mile,2005,Annual vehicle miles traveled,Parkchester and Soundview (CD9),
816895,643,Annual vehicle miles traveled,Million miles,UHF42,103.0,Fordham - Bronx Pk,2019,2019-01-01,60.0,per square mile,2019,Annual vehicle miles traveled,Fordham - Bronx Pk,
816859,643,Annual vehicle miles traveled,Million miles,UHF42,303.0,East Harlem,2019,2019-01-01,147.9,per square mile,2019,Annual vehicle miles traveled,East Harlem,
816882,643,Annual vehicle miles traveled,Million miles,UHF42,203.0,Bedford Stuyvesant - Crown Heights,2010,2010-01-01,64.4,per square mile,2010,Annual vehicle miles traveled,Bedford Stuyvesant - Crown Heights,
816836,643,Annual vehicle miles traveled,Million miles,UHF42,405.0,Ridgewood - Forest Hills,2010,2010-01-01,70.6,per square mile,2010,Annual vehicle miles traveled,Ridgewood - Forest Hills,
816752,643,Annual vehicle miles traveled,Million miles,CD,308.0,Crown Heights and Prospect Heights (CD8),2010,2010-01-01,64.7,per square mile,2010,Annual vehicle miles traveled,Crown Heights and Prospect Heights (CD8),
154563,643,Annual vehicle miles traveled,Million miles,CD,104.0,Clinton and Chelsea (CD4),2005,2005-01-01,120.7,per square mile,2005,Annual vehicle miles traveled,Clinton and Chelsea (CD4),
151653,643,Annual vehicle miles traveled,Million miles,UHF42,403.0,Flushing - Clearview,2005,2005-01-01,38.5,per square mile,2005,Annual vehicle miles traveled,Flushing - Clearview,
